poll_info,year,state,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key,candidate,pct,party_group
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25448,CBS/YouGov,2016-09-07,2016-09-09,Likely Voters,1193,Internet,Nonpartisan,None,60,2016_25448_florida,Clinton,44,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25448,CBS/YouGov,2016-09-07,2016-09-09,Likely Voters,1193,Internet,Nonpartisan,None,60,2016_25448_florida,Johnson,5,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25448,CBS/YouGov,2016-09-07,2016-09-09,Likely Voters,1193,Internet,Nonpartisan,None,60,2016_25448_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25448,CBS/YouGov,2016-09-07,2016-09-09,Likely Voters,1193,Internet,Nonpartisan,None,60,2016_25448_florida,Other,4,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25448,CBS/YouGov,2016-09-07,2016-09-09,Likely Voters,1193,Internet,Nonpartisan,None,60,2016_25448_florida,Undecided,6,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25428,Quinnipiac,2016-08-29,2016-09-07,Likely Voters,761,Live Phone,Nonpartisan,None,62,2016_25428_florida,Trump,47,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25428,Quinnipiac,2016-08-29,2016-09-07,Likely Voters,761,Live Phone,Nonpartisan,None,62,2016_25428_florida,Clinton,47,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25428,Quinnipiac,2016-08-29,2016-09-07,Likely Voters,761,Live Phone,Nonpartisan,None,62,2016_25428_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25428,Quinnipiac,2016-08-29,2016-09-07,Likely Voters,761,Live Phone,Nonpartisan,None,62,2016_25428_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25428,Quinnipiac,2016-08-29,2016-09-07,Likely Voters,761,Live Phone,Nonpartisan,None,62,2016_25428_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25428,Quinnipiac,2016-08-29,2016-09-07,Likely Voters,761,Live Phone,Nonpartisan,None,62,2016_25428_florida,Undecided,5,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25412,PPP (D),2016-09-04,2016-09-06,Likely Voters,744,IVR/Online,Pollster,Dem,63,2016_25412_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25412,PPP (D),2016-09-04,2016-09-06,Likely Voters,744,IVR/Online,Pollster,Dem,63,2016_25412_florida,Clinton,43,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25412,PPP (D),2016-09-04,2016-09-06,Likely Voters,744,IVR/Online,Pollster,Dem,63,2016_25412_florida,Johnson,5,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25412,PPP (D),2016-09-04,2016-09-06,Likely Voters,744,IVR/Online,Pollster,Dem,63,2016_25412_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25412,PPP (D),2016-09-04,2016-09-06,Likely Voters,744,IVR/Online,Pollster,Dem,63,2016_25412_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25412,PPP (D),2016-09-04,2016-09-06,Likely Voters,744,IVR/Online,Pollster,Dem,63,2016_25412_florida,Undecided,6,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25348,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,3287,Internet,Nonpartisan,None,68,2016_25348_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25348,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,3287,Internet,Nonpartisan,None,68,2016_25348_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25348,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,3287,Internet,Nonpartisan,None,68,2016_25348_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25348,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,3287,Internet,Nonpartisan,None,68,2016_25348_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25348,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,3287,Internet,Nonpartisan,None,68,2016_25348_florida,Other,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25348,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,3287,Internet,Nonpartisan,None,68,2016_25348_florida,Undecided,10,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25269,ICITIZEN,2016-08-18,2016-08-24,Registered Voters,600,Internet,Nonpartisan,None,76,2016_25269_florida,Trump,37,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25269,ICITIZEN,2016-08-18,2016-08-24,Registered Voters,600,Internet,Nonpartisan,None,76,2016_25269_florida,Clinton,42,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25269,ICITIZEN,2016-08-18,2016-08-24,Registered Voters,600,Internet,Nonpartisan,None,76,2016_25269_florida,Johnson,8,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25269,ICITIZEN,2016-08-18,2016-08-24,Registered Voters,600,Internet,Nonpartisan,None,76,2016_25269_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25269,ICITIZEN,2016-08-18,2016-08-24,Registered Voters,600,Internet,Nonpartisan,None,76,2016_25269_florida,Other,6,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25269,ICITIZEN,2016-08-18,2016-08-24,Registered Voters,600,Internet,Nonpartisan,None,76,2016_25269_florida,Undecided,8,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25255,Cherry (R-Florida Chamber of Commerce),2016-08-17,2016-08-22,Likely Voters,608,Live Phone,Pollster,Rep,78,2016_25255_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25255,Cherry (R-Florida Chamber of Commerce),2016-08-17,2016-08-22,Likely Voters,608,Live Phone,Pollster,Rep,78,2016_25255_florida,Clinton,43,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25255,Cherry (R-Florida Chamber of Commerce),2016-08-17,2016-08-22,Likely Voters,608,Live Phone,Pollster,Rep,78,2016_25255_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25255,Cherry (R-Florida Chamber of Commerce),2016-08-17,2016-08-22,Likely Voters,608,Live Phone,Pollster,Rep,78,2016_25255_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25255,Cherry (R-Florida Chamber of Commerce),2016-08-17,2016-08-22,Likely Voters,608,Live Phone,Pollster,Rep,78,2016_25255_florida,Other,7,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25255,Cherry (R-Florida Chamber of Commerce),2016-08-17,2016-08-22,Likely Voters,608,Live Phone,Pollster,Rep,78,2016_25255_florida,Undecided,5,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25244,Saint Leo University,2016-08-14,2016-08-18,Likely Voters,1380,Internet,Nonpartisan,None,82,2016_25244_florida,Trump,38,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25244,Saint Leo University,2016-08-14,2016-08-18,Likely Voters,1380,Internet,Nonpartisan,None,82,2016_25244_florida,Clinton,52,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25244,Saint Leo University,2016-08-14,2016-08-18,Likely Voters,1380,Internet,Nonpartisan,None,82,2016_25244_florida,Johnson,8,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25244,Saint Leo University,2016-08-14,2016-08-18,Likely Voters,1380,Internet,Nonpartisan,None,82,2016_25244_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25244,Saint Leo University,2016-08-14,2016-08-18,Likely Voters,1380,Internet,Nonpartisan,None,82,2016_25244_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25244,Saint Leo University,2016-08-14,2016-08-18,Likely Voters,1380,Internet,Nonpartisan,None,82,2016_25244_florida,Undecided,NA,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25187,Monmouth University,2016-08-12,2016-08-15,Likely Voters,402,Live Phone,Nonpartisan,None,85,2016_25187_florida,Trump,39,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25187,Monmouth University,2016-08-12,2016-08-15,Likely Voters,402,Live Phone,Nonpartisan,None,85,2016_25187_florida,Clinton,48,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25187,Monmouth University,2016-08-12,2016-08-15,Likely Voters,402,Live Phone,Nonpartisan,None,85,2016_25187_florida,Johnson,6,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25187,Monmouth University,2016-08-12,2016-08-15,Likely Voters,402,Live Phone,Nonpartisan,None,85,2016_25187_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25187,Monmouth University,2016-08-12,2016-08-15,Likely Voters,402,Live Phone,Nonpartisan,None,85,2016_25187_florida,Other,2,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25187,Monmouth University,2016-08-12,2016-08-15,Likely Voters,402,Live Phone,Nonpartisan,None,85,2016_25187_florida,Undecided,5,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25156,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,1194,Internet,Nonpartisan,None,88,2016_25156_florida,Trump,40,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25156,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,1194,Internet,Nonpartisan,None,88,2016_25156_florida,Clinton,45,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25156,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,1194,Internet,Nonpartisan,None,88,2016_25156_florida,Johnson,5,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25156,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,1194,Internet,Nonpartisan,None,88,2016_25156_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25156,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,1194,Internet,Nonpartisan,None,88,2016_25156_florida,Other,4,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25156,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,1194,Internet,Nonpartisan,None,88,2016_25156_florida,Undecided,4,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25136,Opinion Savvy/Fox 13,2016-08-10,2016-08-10,Likely Voters,622,IVR/Online,Nonpartisan,None,90,2016_25136_florida,Trump,44,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25136,Opinion Savvy/Fox 13,2016-08-10,2016-08-10,Likely Voters,622,IVR/Online,Nonpartisan,None,90,2016_25136_florida,Clinton,45,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25136,Opinion Savvy/Fox 13,2016-08-10,2016-08-10,Likely Voters,622,IVR/Online,Nonpartisan,None,90,2016_25136_florida,Johnson,6,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25136,Opinion Savvy/Fox 13,2016-08-10,2016-08-10,Likely Voters,622,IVR/Online,Nonpartisan,None,90,2016_25136_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25136,Opinion Savvy/Fox 13,2016-08-10,2016-08-10,Likely Voters,622,IVR/Online,Nonpartisan,None,90,2016_25136_florida,Other,1,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25136,Opinion Savvy/Fox 13,2016-08-10,2016-08-10,Likely Voters,622,IVR/Online,Nonpartisan,None,90,2016_25136_florida,Undecided,3,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25148,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,862,Live Phone,Nonpartisan,None,90,2016_25148_florida,Trump,39,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25148,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,862,Live Phone,Nonpartisan,None,90,2016_25148_florida,Clinton,44,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25148,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,862,Live Phone,Nonpartisan,None,90,2016_25148_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25148,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,862,Live Phone,Nonpartisan,None,90,2016_25148_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25148,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,862,Live Phone,Nonpartisan,None,90,2016_25148_florida,Other,11,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25148,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,862,Live Phone,Nonpartisan,None,90,2016_25148_florida,Undecided,7,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25101,Quinnipiac,2016-07-30,2016-08-07,Likely Voters,1056,Live Phone,Nonpartisan,None,93,2016_25101_florida,Trump,45,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25101,Quinnipiac,2016-07-30,2016-08-07,Likely Voters,1056,Live Phone,Nonpartisan,None,93,2016_25101_florida,Clinton,46,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25101,Quinnipiac,2016-07-30,2016-08-07,Likely Voters,1056,Live Phone,Nonpartisan,None,93,2016_25101_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25101,Quinnipiac,2016-07-30,2016-08-07,Likely Voters,1056,Live Phone,Nonpartisan,None,93,2016_25101_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25101,Quinnipiac,2016-07-30,2016-08-07,Likely Voters,1056,Live Phone,Nonpartisan,None,93,2016_25101_florida,Other,3,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25101,Quinnipiac,2016-07-30,2016-08-07,Likely Voters,1056,Live Phone,Nonpartisan,None,93,2016_25101_florida,Undecided,5,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25062,Suffolk,2016-08-01,2016-08-03,Likely Voters,500,Live Phone,Nonpartisan,None,97,2016_25062_florida,Trump,42,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25062,Suffolk,2016-08-01,2016-08-03,Likely Voters,500,Live Phone,Nonpartisan,None,97,2016_25062_florida,Clinton,48,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25062,Suffolk,2016-08-01,2016-08-03,Likely Voters,500,Live Phone,Nonpartisan,None,97,2016_25062_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25062,Suffolk,2016-08-01,2016-08-03,Likely Voters,500,Live Phone,Nonpartisan,None,97,2016_25062_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25062,Suffolk,2016-08-01,2016-08-03,Likely Voters,500,Live Phone,Nonpartisan,None,97,2016_25062_florida,Other,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,25062,Suffolk,2016-08-01,2016-08-03,Likely Voters,500,Live Phone,Nonpartisan,None,97,2016_25062_florida,Undecided,10,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24892,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,871,Live Phone,Nonpartisan,None,120,2016_24892_florida,Trump,37,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24892,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,871,Live Phone,Nonpartisan,None,120,2016_24892_florida,Clinton,44,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24892,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,871,Live Phone,Nonpartisan,None,120,2016_24892_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24892,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,871,Live Phone,Nonpartisan,None,120,2016_24892_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24892,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,871,Live Phone,Nonpartisan,None,120,2016_24892_florida,Other,13,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24892,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,871,Live Phone,Nonpartisan,None,120,2016_24892_florida,Undecided,7,Undecided
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24869,Quinnipiac,2016-06-30,2016-07-11,Registered Voters,1015,Live Phone,Nonpartisan,None,120,2016_24869_florida,Trump,42,Republican
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24869,Quinnipiac,2016-06-30,2016-07-11,Registered Voters,1015,Live Phone,Nonpartisan,None,120,2016_24869_florida,Clinton,39,Democrat
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24869,Quinnipiac,2016-06-30,2016-07-11,Registered Voters,1015,Live Phone,Nonpartisan,None,120,2016_24869_florida,Johnson,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24869,Quinnipiac,2016-06-30,2016-07-11,Registered Voters,1015,Live Phone,Nonpartisan,None,120,2016_24869_florida,McMullin,NA,Other
2016-florida-presidential-general-election-trump-vs-clinton,2016,florida,24869,Quinnipiac,2016-06-30,2016-07-11,Registered Voters,1015,Live Phone,Nonpartisan,None,120,2016_24869_florida,Other,6,Other
