poll_info,year,state,Trump,Clinton,Other,Undecided,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,Johnson,McMullin,days_to_election,poll_key
2016-new-york-president-trump-vs-clinton,2016,new-york,37,53,2,8,24239,Fox News,2016-04-04,2016-04-07,Likely Voters,1403,Live Phone,Nonpartisan,None,NA,NA,215,2016_24239_new-york
2016-new-york-president-trump-vs-clinton,2016,new-york,33,53,2,11,24174,Quinnipiac,2016-03-22,2016-03-29,Registered Voters,1667,Live Phone,Nonpartisan,None,NA,NA,224,2016_24174_new-york
2016-new-york-president-trump-vs-clinton,2016,new-york,36,55,NA,10,24106,Emerson College Polling Society,2016-03-14,2016-03-16,Likely Voters,768,Automated Phone,Nonpartisan,None,NA,NA,237,2016_24106_new-york
2016-new-york-president-trump-vs-clinton,2016,new-york,34,57,NA,10,23997,Siena,2016-02-28,2016-03-03,Registered Voters,800,Live Phone,Nonpartisan,None,NA,NA,250,2016_23997_new-york
2016-new-york-president-trump-vs-clinton,2016,new-york,32,57,NA,11,23712,Siena,2016-01-31,2016-02-03,Registered Voters,930,Live Phone,Nonpartisan,None,NA,NA,279,2016_23712_new-york
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,38,47,2,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,696,Internet,Nonpartisan,None,10,NA,1,2016_26807_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,38,49,3,4,26768,UNH/WMUR,2016-11-03,2016-11-06,Likely Voters,692,Live Phone,Nonpartisan,None,6,NA,2,2016_26768_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,43,49,8,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,310,Internet,Nonpartisan,None,NA,NA,2,2016_26793_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,44,NA,14,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,316,Internet,Nonpartisan,None,NA,NA,2,2016_26806_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,43,41,5,3,26708,Gravis Marketing/Breitbart,2016-11-01,2016-11-02,Registered Voters,1001,IVR/Online,Nonpartisan,None,7,NA,6,2016_26708_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,42,2,9,26676,Suffolk/Boston Globe,2016-10-31,2016-11-02,Likely Voters,500,Live Phone,Nonpartisan,None,5,NA,6,2016_26676_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,48,43,1,4,26663,ARG,2016-10-31,2016-11-02,Likely Voters,600,Live Phone,Nonpartisan,None,4,NA,6,2016_26663_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,44,44,3,4,26688,UMass Lowell/7 News,2016-10-28,2016-11-02,Likely Voters,695,Live Phone,Nonpartisan,None,5,NA,6,2016_26688_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,43,48,NA,9,26704,PPP (D-Center for American Progress Action Fund),2016-10-31,2016-11-01,Likely Voters,781,IVR/Online,Sponsor,Dem,NA,NA,7,2016_26704_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,40,39,3,7,26646,MassINC/WBUR,2016-10-29,2016-11-01,Likely Voters,500,Live Phone,Nonpartisan,None,10,NA,7,2016_26646_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,35,48,3,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,659,Internet,Nonpartisan,None,10,NA,8,2016_26596_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,39,46,4,5,26586,UNH/WMUR,2016-10-26,2016-10-30,Likely Voters,618,Live Phone,Nonpartisan,None,6,NA,9,2016_26586_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,47,50,4,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,307,Internet,Nonpartisan,None,NA,NA,10,2016_26592_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,46,2,4,26447,Monmouth University,2016-10-22,2016-10-25,Likely Voters,401,Live Phone,Nonpartisan,None,7,NA,14,2016_26447_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,39,47,12,2,26485,NBC/WSJ/Marist,2016-10-20,2016-10-24,Likely Voters,768,Live Phone,Nonpartisan,None,NA,NA,15,2016_26485_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,37,49,2,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,779,Internet,Nonpartisan,None,10,NA,15,2016_26441_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,38,43,8,4,26495,UMass Amherst/WBZ-TV/YouGov,2016-10-17,2016-10-21,Likely Voters,772,Internet,Nonpartisan,None,8,NA,18,2016_26495_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,34,49,7,3,26281,UNH/WMUR,2016-10-11,2016-10-17,Likely Voters,755,Live Phone,Nonpartisan,None,8,NA,22,2016_26281_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,43,50,NA,8,26249,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,569,Internet,Nonpartisan,None,NA,NA,23,2016_26249_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,46,NA,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,282,Internet,Nonpartisan,None,NA,NA,26,2016_26344_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,38,41,3,7,26171,MassINC/WBUR,2016-10-10,2016-10-12,Likely Voters,501,Live Phone,Nonpartisan,None,11,NA,27,2016_26171_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,39,45,4,4,26169,UMass Lowell/7 News,2016-10-07,2016-10-11,Likely Voters,517,Live Phone,Nonpartisan,None,9,NA,28,2016_26169_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,40,49,NA,11,26121,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,293,Internet,Nonpartisan,None,NA,NA,33,2016_26121_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,44,1,8,25983,Suffolk/Boston Globe,2016-10-03,2016-10-05,Likely Voters,500,Live Phone,Nonpartisan,None,5,NA,34,2016_25983_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,38,46,3,6,26155,GQR (Save the Children Action Network),2016-09-29,2016-10-02,Likely Voters,500,Live Phone,Pollster,Dem,7,NA,37,2016_26155_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,35,42,4,6,25810,MassINC/WBUR,2016-09-27,2016-09-29,Likely Voters,502,Live Phone,Nonpartisan,None,13,NA,40,2016_25810_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,37,43,5,4,25820,GBA Strategies (D-End Citizens United),2016-09-25,2016-09-27,Likely Voters,600,Live Phone,Sponsor,Dem,11,NA,42,2016_25820_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,46,1,5,25745,ARG,2016-09-20,2016-09-25,Registered Voters,522,Live Phone,Nonpartisan,None,6,NA,44,2016_25745_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,38,47,2,3,25596,Monmouth University,2016-09-17,2016-09-20,Likely Voters,400,Live Phone,Nonpartisan,None,10,NA,49,2016_25596_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,39,48,NA,13,25560,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,269,Internet,Nonpartisan,None,NA,NA,54,2016_25560_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,41,42,13,3,25442,NBC/WSJ/Marist,2016-09-06,2016-09-08,Likely Voters,737,Live Phone,Nonpartisan,None,NA,NA,61,2016_25442_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,40,49,NA,11,25379,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1218,Internet,Nonpartisan,None,NA,NA,68,2016_25379_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,41,46,NA,13,25413,PPP (D- Constitutional Responsibility Project),2016-08-30,2016-08-31,Likely Voters,585,IVR/Online,Sponsor,Dem,NA,NA,69,2016_25413_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,40,46,NA,14,25317,PPP (D-NELP),2016-08-26,2016-08-28,Likely Voters,977,IVR/Online,Sponsor,Dem,NA,NA,72,2016_25317_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,36,45,14,5,25422,UNH/WMUR,2016-08-20,2016-08-28,Likely Voters,433,Live Phone,Nonpartisan,None,NA,NA,72,2016_25422_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,36,45,6,7,25158,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,990,Internet,Nonpartisan,None,5,NA,88,2016_25158_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,31,41,3,13,25123,Vox Populi (R-ESA Fund),2016-08-07,2016-08-08,Registered Voters,820,IVR/Online,Sponsor,Rep,11,NA,92,2016_25123_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,32,47,3,9,25055,MassINC/WBUR,2016-07-29,2016-08-01,Likely Voters,609,Live Phone,Nonpartisan,None,8,NA,99,2016_25055_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,48,39,NA,14,24989,InsideSources/NH Journal,2016-07-19,2016-07-21,Registered Voters,1166,IVR/Live Phone,Nonpartisan,None,NA,NA,110,2016_24989_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,37,39,18,6,24992,UNH/WMUR,2016-07-09,2016-07-18,Adults,532,Live Phone,Nonpartisan,None,NA,NA,113,2016_24992_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,47,4,7,24796,ARG,2016-06-24,2016-06-28,Registered Voters,533,Live Phone,Nonpartisan,None,NA,NA,133,2016_24796_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,39,43,NA,18,24787,PPP (D-Americans United for Change/Constitutional Responsibility Project),2016-06-22,2016-06-23,Likely Voters,578,IVR/Online,Sponsor,Dem,NA,NA,138,2016_24787_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,43,44,9,3,24845,GQR (D-Democracy Corps/Women's Voices Women Vote),2016-06-11,2016-06-20,Likely Voters,300,Live Phone,Sponsor,Dem,NA,NA,141,2016_24845_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,44,44,NA,12,24570,Franklin Pierce/RKM/Boston Herald,2016-05-25,2016-05-28,Likely Voters,405,Live Phone,Nonpartisan,None,NA,NA,164,2016_24570_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,44,7,7,24505,MassINC/WBUR,2016-05-12,2016-05-15,Likely Voters,501,Live Phone,Nonpartisan,None,NA,NA,177,2016_24505_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,31,50,15,4,24951,UNH/WMUR,2016-04-07,2016-04-17,Likely Voters,533,Live Phone,Nonpartisan,None,NA,NA,205,2016_24951_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,29,34,NA,37,24458,Dartmouth,2016-04-11,2016-04-16,Registered Voters,362,Live Phone,Nonpartisan,None,NA,NA,206,2016_24458_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,39,47,10,4,23977,UNH/WMUR,2016-02-20,2016-02-28,Likely Voters,628,Live Phone,Nonpartisan,None,NA,NA,254,2016_23977_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,40,45,NA,15,23709,UMass Lowell/7 News,2016-02-05,2016-02-07,Registered Voters,1411,Live Phone,Nonpartisan,None,NA,NA,275,2016_23709_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,39,48,10,3,23538,CNN/UNH/WMUR,2016-01-13,2016-01-18,Likely Voters,885,Live Phone,Nonpartisan,None,NA,NA,295,2016_23538_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,44,45,NA,11,23464,NBC/WSJ/Marist,2016-01-02,2016-01-07,Registered Voters,957,Live Phone,Nonpartisan,None,NA,NA,306,2016_23464_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,36,50,NA,14,23453,PPP (D),2016-01-04,2016-01-06,Likely Voters,1036,IVR/Online,Pollster,Dem,NA,NA,307,2016_23453_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,41,47,NA,12,23268,PPP (D),2015-11-30,2015-12-02,Likely Voters,990,IVR/Online,Pollster,Dem,NA,NA,342,2016_23268_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,40,47,2,10,23176,FOX,2015-11-15,2015-11-17,Registered Voters,804,Live Phone,Nonpartisan,None,NA,NA,357,2016_23176_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,38,45,NA,17,23185,Morning Consult/Campaign for Sustainable Rx Pricing,2015-11-06,2015-11-16,Registered Voters,530,Live Phone/Online,Nonpartisan,None,NA,NA,358,2016_23185_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,41,47,NA,12,22959,PPP (D),2015-10-16,2015-10-18,Likely Voters,880,IVR/Online,Pollster,Dem,NA,NA,387,2016_22959_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,45,48,NA,8,22842,NBC/WSJ/Marist,2015-09-23,2015-09-30,Registered Voters,1044,Live Phone,Nonpartisan,None,NA,NA,405,2016_22842_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,42,50,3,5,22807,CNN/UNH/WMUR,2015-09-17,2015-09-23,Likely Voters,743,Live Phone,Nonpartisan,None,NA,NA,412,2016_22807_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,45,46,NA,8,22685,NBC/Marist,2015-08-26,2015-09-02,Registered Voters,910,Live Phone,Nonpartisan,None,NA,NA,433,2016_22685_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,44,46,NA,10,22612,PPP (D),2015-08-21,2015-08-24,Likely Voters,841,IVR/Online,Pollster,Dem,NA,NA,442,2016_22612_new-hampshire
2016-new-hampshire-president-trump-vs-clinton,2016,new-hampshire,40,50,2,7,22500,UNH/WMUR,2015-07-22,2015-07-30,Likely Voters,652,Live Phone,Nonpartisan,None,NA,NA,467,2016_22500_new-hampshire
2016-california-presidential-general-election-trump-vs-clinton,2016,california,31,56,11,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2712,Internet,Nonpartisan,None,NA,NA,1,2016_26807_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,32,54,7,7,26815,Insights West,2016-11-04,2016-11-06,Likely Voters,401,Internet,Nonpartisan,None,NA,NA,2,2016_26815_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,37,58,5,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,507,Internet,Nonpartisan,None,NA,NA,2,2016_26793_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,32,59,NA,9,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1393,Internet,Nonpartisan,None,NA,NA,2,2016_26806_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,35,56,5,4,26606,SurveyUSA/KABC/SCNG,2016-10-28,2016-10-31,Likely Voters,747,IVR/Online,Nonpartisan,None,NA,NA,8,2016_26606_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,53,7,7,26655,Field/UC Berkeley/YouGov,2016-10-25,2016-10-31,Likely Voters,1498,Internet,Nonpartisan,None,NA,NA,8,2016_26655_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,30,55,12,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2505,Internet,Nonpartisan,None,NA,NA,8,2016_26596_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,30,54,8,7,26726,USC/LA Times,2016-10-22,2016-10-30,Likely Voters,1365,Live Phone,Nonpartisan,None,NA,NA,9,2016_26726_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,38,58,4,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,481,Internet,Nonpartisan,None,NA,NA,10,2016_26592_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,31,54,13,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1923,Internet,Nonpartisan,None,NA,NA,15,2016_26441_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,28,54,12,5,26498,PPIC,2016-10-14,2016-10-23,Likely Voters,1012,Live Phone,Nonpartisan,None,NA,NA,16,2016_26498_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,30,56,6,7,26224,SurveyUSA/KABC/SCNG,2016-10-13,2016-10-15,Likely Voters,725,IVR/Online,Nonpartisan,None,NA,NA,24,2016_26224_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,25,61,7,8,26535,Sacramento State,2016-10-07,2016-10-13,Likely Voters,622,Internet,Nonpartisan,None,NA,NA,26,2016_26535_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,22,66,NA,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1196,Internet,Nonpartisan,None,NA,NA,26,2016_26344_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,28,61,NA,11,26100,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,1885,Internet,Nonpartisan,None,NA,NA,33,2016_26100_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,59,5,3,25809,SurveyUSA/KABC/SCNG,2016-09-27,2016-09-28,Likely Voters,732,IVR/Online,Nonpartisan,None,NA,NA,41,2016_25809_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,31,47,17,6,25632,PPIC,2016-09-09,2016-09-18,Likely Voters,1045,Live Phone,Nonpartisan,None,NA,NA,51,2016_25632_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,24,63,NA,13,25540,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,1189,Internet,Nonpartisan,None,NA,NA,54,2016_25540_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,30,57,4,9,25629,Insights West,2016-09-12,2016-09-14,Likely Voters,515,Internet,Nonpartisan,None,NA,NA,55,2016_25629_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,50,11,6,25577,Field/UC Berkeley/YouGov,2016-09-07,2016-09-13,Likely Voters,1426,Internet,Nonpartisan,None,NA,NA,56,2016_25577_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,32,57,4,7,25467,SurveyUSA/KABC/SCNG,2016-09-08,2016-09-11,Likely Voters,678,IVR/Online,Nonpartisan,None,NA,NA,58,2016_25467_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,58,NA,9,25472,SurveyMonkey/LA Times,2016-09-01,2016-09-08,Registered Voters,4212,Internet,Nonpartisan,None,NA,NA,61,2016_25472_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,57,NA,9,25359,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2574,Internet,Nonpartisan,None,NA,NA,68,2016_25359_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,30,46,15,9,24984,PPIC,2016-07-10,2016-07-19,Likely Voters,1056,Live Phone,Nonpartisan,None,NA,NA,112,2016_24984_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,28,58,NA,14,24831,Field,2016-06-08,2016-07-02,Likely Voters,956,Live Phone,Nonpartisan,None,NA,NA,129,2016_24831_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,28,54,12,6,24674,SurveyMonkey/USC/LA Times,2016-06-09,2016-06-10,Likely Voters,1264,Live Phone,Nonpartisan,None,NA,NA,151,2016_24674_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,48,12,7,24612,CBS/YouGov,2016-05-31,2016-06-03,Likely Voters,1187,Internet,Nonpartisan,None,NA,NA,158,2016_24612_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,31,55,8,6,24593,NBC/WSJ/Marist,2016-05-29,2016-05-31,Registered Voters,1833,Live Phone,Nonpartisan,None,NA,NA,161,2016_24593_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,34,53,NA,13,24594,Field,2016-05-26,2016-05-31,Likely Voters,1002,Live Phone,Nonpartisan,None,NA,NA,161,2016_24594_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,54,4,10,24603,USC/LA Times,2016-05-19,2016-05-31,Likely Voters,1150,Live Phone,Nonpartisan,None,NA,NA,161,2016_24603_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,38,52,NA,10,24538,SurveyUSA/KABC/SCNG,2016-05-19,2016-05-22,Likely Voters,1383,IVR/Online,Nonpartisan,None,NA,NA,170,2016_24538_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,39,49,7,4,24558,PPIC,2016-05-13,2016-05-22,Likely Voters,996,Live Phone,Nonpartisan,None,NA,NA,170,2016_24558_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,33,45,12,10,24574,YouGov/Hoover Institution,2016-05-04,2016-05-16,Likely Voters,1196,Internet,Nonpartisan,None,NA,NA,176,2016_24574_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,34,56,NA,10,24427,SurveyUSA/KABC/SCNG,2016-04-27,2016-04-30,Likely Voters,1683,IVR/Online,Nonpartisan,None,NA,NA,192,2016_24427_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,31,59,NA,10,24222,Field,2016-03-24,2016-04-04,Registered Voters,1400,Live Phone,Nonpartisan,None,NA,NA,218,2016_24222_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,26,60,NA,14,24205,SurveyUSA,2016-03-30,2016-04-03,Likely Voters,1507,IVR/Online,Nonpartisan,None,NA,NA,219,2016_24205_california
2016-california-presidential-general-election-trump-vs-clinton,2016,california,30,57,5,8,24155,USC/LA Times,2016-03-16,2016-03-23,Likely Voters,1202,Live Phone,Nonpartisan,None,NA,NA,230,2016_24155_california
